X,Y,Z,EventID,date,hour,Xerr,Yerr,Zerr,M,Strike,Dip,Rake,WID,X2,Y2
70269,120904,-4202,8542,13/09/2005,0.741,26.1,29.4,43.6,0.2,157,9,65,NAN,476269,6923904
70237.9,120885.1,-4190.5,8548,13/09/2005,0.819,13.8,15.5,23.2,-0.3,157,9,65,NAN,476237.9,6923885.1
70226,120915.8,-4198.8,8550,13/09/2005,0.822,17.2,19.3,29,-0.5,157,9,65,NAN,476226,6923915.8
70124.5,120876.3,-4223.4,8551,13/09/2005,0.836,19.8,21.6,32.5,0.3,157,9,65,NAN,476124.5,6923876.3
70249,120918.6,-4179.3,8552,13/09/2005,0.841,21.2,23,34.2,-0.5,157,9,65,NAN,476249,6923918.6
70273.4,120818.5,-4148.1,8553,13/09/2005,0.845,18.9,20.4,31,-0.2,157,9,65,NAN,476273.4,6923818.5
70240,120870.9,-4202,8554,13/09/2005,0.857,16,17.3,26.1,0.7,157,9,65,NAN,476240,6923870.9
70242.4,120888.9,-4210.6,8556,13/09/2005,0.864,20,21.6,32.4,-0.1,157,9,65,NAN,476242.4,6923888.9
70405.5,121040,-4129.3,8557,13/09/2005,0.893,36.9,40.8,61.9,-0.2,157,9,65,NAN,476405.5,6924040
70207.4,120914,-4181,8561,13/09/2005,0.917,14.2,16.4,23.9,-0.4,157,9,65,NAN,476207.4,6923914
70056.1,120740.9,-4215.3,8563,13/09/2005,0.955,20.1,22,32.9,0,157,9,65,NAN,476056.1,6923740.9
69953.1,121569,-4252.8,8564,13/09/2005,0.986,36.1,40.9,63,-0.3,157,9,65,NAN,475953.1,6924569
69626.2,119607.3,-4231.5,8565,13/09/2005,0.993,100.8,111.8,157.1,-0.4,157,9,65,NAN,475626.2,6922607.3
70439.8,121072.1,-4167.1,8566,13/09/2005,1.007,25.3,23.4,35.5,0.4,157,9,65,NAN,476439.8,6924072.1
70434.4,121076.3,-4125.7,8567,13/09/2005,1.009,18.5,17.1,26.1,0.7,157,9,65,NAN,476434.4,6924076.3
70363.6,121049.1,-4190.3,8568,13/09/2005,1.013,17,15.5,25.4,0.1,157,9,65,NAN,476363.6,6924049.1
70403.5,121088.7,-4194.3,8569,13/09/2005,1.022,43.2,49.4,62.7,-0.2,157,9,65,NAN,476403.5,6924088.7
70240.1,120855.3,-4192.6,8570,13/09/2005,1.038,14,15.1,22.8,-0.4,157,9,65,NAN,476240.1,6923855.3
70204.7,120930.4,-4157.9,8571,13/09/2005,1.044,19.8,22.8,33.4,-0.5,157,9,65,NAN,476204.7,6923930.4
70455.6,121082,-4113.2,8572,13/09/2005,1.048,31.1,34.2,52.4,-0.4,157,9,65,NAN,476455.6,6924082
70143.9,120918.1,-4196.8,8573,13/09/2005,1.055,20.1,18.8,28.4,0.4,157,9,65,NAN,476143.9,6923918.1
70153.8,120930.1,-4206.6,8574,13/09/2005,1.061,20.9,23.6,35.4,-0.3,157,9,65,NAN,476153.8,6923930.1
70145,120944.1,-4176.6,8575,13/09/2005,1.066,22.2,25,37.8,-0.3,157,9,65,NAN,476145,6923944.1
70144.7,120922.9,-4193.3,8581,13/09/2005,1.106,22.1,23.5,31.3,0,157,9,65,NAN,476144.7,6923922.9
70172.9,120941.3,-4187.9,8583,13/09/2005,1.119,18,20.3,30.4,-0.3,157,9,65,NAN,476172.9,6923941.3
70189.2,120893.1,-4215.6,8586,13/09/2005,1.139,20.2,24.5,45,0.3,157,9,65,NAN,476189.2,6923893.1
70179.3,120897.1,-4171.3,8589,13/09/2005,1.152,20.1,22.7,34.1,-0.6,157,9,65,NAN,476179.3,6923897.1
70149.3,120824.2,-4199.6,8592,13/09/2005,1.208,21.5,24.9,36.4,-0.5,157,9,65,NAN,476149.3,6923824.2
70161.1,120947.2,-4147.3,8598,13/09/2005,1.328,17.2,18.6,28.5,0.2,157,9,65,NAN,476161.1,6923947.2
70156.9,120960.9,-4155.2,8600,13/09/2005,1.336,25.3,29.2,43,-0.4,157,9,65,NAN,476156.9,6923960.9
70334.6,120854.5,-4188.5,8601,13/09/2005,1.341,22.9,27.2,36.4,-0.5,157,9,65,NAN,476334.6,6923854.5
70104.4,120844.2,-4113,8602,13/09/2005,1.343,36.9,40.2,61.7,0.3,157,9,65,NAN,476104.4,6923844.2
70148.2,120887.6,-4182.4,8603,13/09/2005,1.357,15.8,17.8,25.2,-0.2,157,9,65,NAN,476148.2,6923887.6
70328,120851.3,-4185.1,8608,13/09/2005,1.417,16.7,17.9,27,-0.2,157,9,65,NAN,476328,6923851.3
70149.6,120943.2,-4193.6,8611,13/09/2005,1.446,17.5,19.7,29.5,0,157,9,65,NAN,476149.6,6923943.2
70171.7,120990.5,-4163.3,8613,13/09/2005,1.448,21.2,23.9,36,-0.1,157,9,65,NAN,476171.7,6923990.5
70144.4,120997.7,-4164.8,8614,13/09/2005,1.454,23.7,26.7,40.3,-0.2,157,9,65,NAN,476144.4,6923997.7
70156.1,120968.2,-4197.7,8615,13/09/2005,1.458,22.4,24.2,36.8,1,157,9,65,NAN,476156.1,6923968.2
70319.1,120863.9,-4178,8618,13/09/2005,1.474,31.2,35.5,52,-0.5,157,9,65,NAN,476319.1,6923863.9
70176.8,121042.9,-4102.8,8619,13/09/2005,1.479,83.6,95.8,143.7,-0.4,157,9,65,NAN,476176.8,6924042.9
70219.9,120968.1,-4174.6,8620,13/09/2005,1.484,20.1,18.8,28.6,1,157,9,65,NAN,476219.9,6923968.1
70227,121184.4,-4183.3,8622,13/09/2005,1.49,42.9,46.1,70.9,1.2,157,9,65,NAN,476227,6924184.4
70130.9,120960.9,-4162.5,8623,13/09/2005,1.495,18.5,20,30.6,0.9,157,9,65,NAN,476130.9,6923960.9
70159.1,121032.1,-4197,8624,13/09/2005,1.5,23.5,25.4,38.7,0.9,157,9,65,NAN,476159.1,6924032.1
70200.3,120934.3,-4185.6,8627,13/09/2005,1.518,22.8,18.8,24.3,0,157,9,65,NAN,476200.3,6923934.3
70392.7,121091.2,-4170.9,8629,13/09/2005,1.527,38.5,35.7,54.3,0.5,157,9,65,NAN,476392.7,6924091.2
70256.8,120941.7,-4163.8,8632,13/09/2005,1.536,32.3,36.2,54.6,-0.3,157,9,65,NAN,476256.8,6923941.7
70224.3,120957.1,-4164.4,8633,13/09/2005,1.539,22.3,24,36.7,0.1,157,9,65,NAN,476224.3,6923957.1
70147.5,120981.1,-4207.4,8635,13/09/2005,1.543,17.4,18.8,28.6,0.8,157,9,65,NAN,476147.5,6923981.1
70278.6,120843.5,-4204.3,8638,13/09/2005,1.553,31.2,33.6,50.4,0.7,157,9,65,NAN,476278.6,6923843.5
70173.9,121025,-4192,8642,13/09/2005,1.573,19.5,21,32.1,0.3,157,9,65,NAN,476173.9,6924025
70180.4,120958.4,-4164.2,8643,13/09/2005,1.574,14.8,16,24.4,0.3,157,9,65,NAN,476180.4,6923958.4
70183.9,121024.6,-4194.6,8645,13/09/2005,1.581,31.2,36,52.9,-0.3,157,9,65,NAN,476183.9,6924024.6
70160.3,121052.6,-4180,8646,13/09/2005,1.582,15.6,16.4,26.5,-0.1,157,9,65,NAN,476160.3,6924052.6
70325.5,120823.2,-4192.2,8647,13/09/2005,1.586,37.6,40.4,60.6,0.5,157,9,65,NAN,476325.5,6923823.2
70093.6,121022.9,-4197.9,8653,13/09/2005,1.604,12.1,13.7,20.6,-0.4,157,9,65,NAN,476093.6,6924022.9
70138.3,120949.7,-4208.8,8655,13/09/2005,1.611,19.6,22.1,33,0.2,157,9,65,NAN,476138.3,6923949.7
70144.7,121071.9,-4193.6,8657,13/09/2005,1.623,23.2,21.8,33.1,-0.4,157,9,65,NAN,476144.7,6924071.9
70232.2,120979.6,-4165.9,8661,13/09/2005,1.634,19.4,21.7,32.8,-0.4,157,9,65,NAN,476232.2,6923979.6
70127.7,120897.8,-4202.5,8664,13/09/2005,1.641,56.7,59.5,96.8,-0.4,157,9,65,NAN,476127.7,6923897.8
70073,120920.1,-4154.3,8665,13/09/2005,1.641,32.6,35.5,54.4,-0.2,157,9,65,NAN,476073,6923920.1
70176.8,120974.2,-4178.6,8667,13/09/2005,1.653,19.8,22.3,33.8,-0.4,157,9,65,NAN,476176.8,6923974.2
70166,121074.3,-4151.1,8668,13/09/2005,1.657,20.3,19.9,27.1,-0.5,157,9,65,NAN,476166,6924074.3
70158,120801.4,-4195.2,8670,13/09/2005,1.66,20.1,23.3,34,-0.2,157,9,65,NAN,476158,6923801.4
70272,120865.3,-4164.8,8672,13/09/2005,1.67,21.4,24,36,-0.4,157,9,65,NAN,476272,6923865.3
70109.9,120923.1,-4196.8,8673,13/09/2005,1.684,31.1,35.2,52.9,-0.3,157,9,65,NAN,476109.9,6923923.1
70178.5,120999.9,-4161.9,8674,13/09/2005,1.688,17.6,16.5,25.1,0.8,157,9,65,NAN,476178.5,6923999.9
70327.7,120814.7,-4205.9,8675,13/09/2005,1.691,11.7,10.1,17.4,0,157,9,65,NAN,476327.7,6923814.7
70265.6,120987.3,-4196.9,8676,13/09/2005,1.7,18.6,20,30.3,0.6,157,9,65,NAN,476265.6,6923987.3
70085,120920.5,-4187.2,8681,13/09/2005,1.728,17.8,19.4,29.5,0.1,157,9,65,NAN,476085,6923920.5
70235.6,120928,-4203.9,8684,13/09/2005,1.743,16.7,18.1,27.4,0,157,9,65,NAN,476235.6,6923928
70154,120892.3,-4241.1,8685,13/09/2005,1.747,29.2,34.1,49,-0.3,157,9,65,NAN,476154,6923892.3
70250.3,120948.9,-4194.4,8686,13/09/2005,1.751,24.3,27.2,40.9,-0.1,157,9,65,NAN,476250.3,6923948.9
70388,120786.6,-4186.2,8688,13/09/2005,1.766,24.2,25.9,38.7,-0.1,157,9,65,NAN,476388,6923786.6
70357.2,120820,-4151,8691,13/09/2005,1.781,14.6,16.3,24.3,-0.5,157,9,65,NAN,476357.2,6923820
70112.7,120956.4,-4141.2,8694,13/09/2005,1.796,24.5,30.7,52.1,-0.4,157,9,65,NAN,476112.7,6923956.4
70082.6,120874.2,-4178.3,8696,13/09/2005,1.806,20.2,23,34.3,0,157,9,65,NAN,476082.6,6923874.2
70354.2,120878.2,-4193.8,8697,13/09/2005,1.815,20.9,22.4,33.7,0,157,9,65,NAN,476354.2,6923878.2
70247.3,120914,-4207.1,8698,13/09/2005,1.824,19.4,21.8,32.6,-0.2,157,9,65,NAN,476247.3,6923914
70084.3,120916.7,-4167.3,8699,13/09/2005,1.828,24,26.1,39.8,0,157,9,65,NAN,476084.3,6923916.7
70138.8,120892.8,-4187.8,8700,13/09/2005,1.831,14.5,15.6,27.9,-0.2,157,9,65,NAN,476138.8,6923892.8
70320.7,120827.6,-4190.8,8701,13/09/2005,1.835,15.2,16.4,24.6,0,157,9,65,NAN,476320.7,6923827.6
70242.7,120953.4,-4167.6,8702,13/09/2005,1.838,21.3,23.9,35.8,0.2,157,9,65,NAN,476242.7,6923953.4
70365.4,120811.9,-4157.8,8705,13/09/2005,1.857,17.5,18.7,28.3,-0.3,157,9,65,NAN,476365.4,6923811.9
70093,120947.2,-4168.6,8709,13/09/2005,1.899,19.1,21.6,32.5,-0.4,157,9,65,NAN,476093,6923947.2
70241,120947.5,-4202,8711,13/09/2005,1.908,20.6,22.3,33.8,0.4,157,9,65,NAN,476241,6923947.5
70221.4,120929.4,-4185.9,8713,13/09/2005,1.923,14.9,16.7,25,-0.4,157,9,65,NAN,476221.4,6923929.4
70148.3,121034.5,-4186.2,8717,13/09/2005,1.94,30.4,32.4,45.4,-0.2,157,9,65,NAN,476148.3,6924034.5
70198.5,120922.2,-4190.5,8719,13/09/2005,1.946,18.9,20.4,30.9,0.6,157,9,65,NAN,476198.5,6923922.2
70387,120783.7,-4175.5,8721,13/09/2005,1.957,27.2,25.3,37.8,-0.2,157,9,65,NAN,476387,6923783.7
70054.2,120933.7,-4205.4,8723,13/09/2005,1.967,20.2,23.6,34.5,-0.6,157,9,65,NAN,476054.2,6923933.7
70330.7,120813.2,-4131.2,8724,13/09/2005,1.971,40.5,38.4,57.1,-0.4,157,9,65,NAN,476330.7,6923813.2
70412.1,120838.6,-4178,8725,13/09/2005,1.974,17.4,18.6,28,0.4,157,9,65,NAN,476412.1,6923838.6
70425.5,120834.1,-4147.9,8727,13/09/2005,1.995,17.3,19.6,28.5,-0.5,157,9,65,NAN,476425.5,6923834.1
70186.3,120890.9,-4183.3,8728,13/09/2005,2.002,22.7,25.7,38.2,-0.1,157,9,65,NAN,476186.3,6923890.9
70395.5,120783,-4179.4,8729,13/09/2005,2.006,20,21.4,32,0.1,157,9,65,NAN,476395.5,6923783
70194.9,120916.9,-4171,8730,13/09/2005,2.009,36.1,28.3,35.2,-0.2,157,9,65,NAN,476194.9,6923916.9
70221.1,120979.4,-4176.3,8731,13/09/2005,2.017,19,21.3,32.3,-0.1,157,9,65,NAN,476221.1,6923979.4
70384.8,120775.6,-4176,8734,13/09/2005,2.028,21.2,22.8,34.1,0.6,157,9,65,NAN,476384.8,6923775.6
69568.1,120043,-4302.8,8738,13/09/2005,2.046,52.6,67.1,97.6,0.1,157,9,65,NAN,475568.1,6923043
70194.4,120924.4,-4181.5,8739,13/09/2005,2.058,17.8,20.1,30,-0.2,157,9,65,NAN,476194.4,6923924.4
70411.4,120843,-4152.5,8742,13/09/2005,2.108,36.7,41.5,60.6,-0.4,157,9,65,NAN,476411.4,6923843
70265.2,120905,-4169.8,8746,13/09/2005,2.148,19.8,21.3,32.3,0.2,157,9,65,NAN,476265.2,6923905
70267.7,120911.9,-4216.6,8747,13/09/2005,2.152,14.6,13.3,21.6,-0.4,157,9,65,NAN,476267.7,6923911.9
70266.8,120913.8,-4164.4,8748,13/09/2005,2.169,22.3,24,36.4,0.4,157,9,65,NAN,476266.8,6923913.8
69878.9,121477.5,-4304.4,8749,13/09/2005,2.188,34.3,39.1,59.6,-0.5,157,9,65,NAN,475878.9,6924477.5
70105.1,120870.3,-4205.7,8751,13/09/2005,2.201,13.4,14.6,22.1,-0.2,157,9,65,NAN,476105.1,6923870.3
70377.9,120790.7,-4169.1,8752,13/09/2005,2.208,27.9,26,39,-0.4,157,9,65,NAN,476377.9,6923790.7
70093,120863.8,-4189.9,8755,13/09/2005,2.224,17.6,19.2,29,0.4,157,9,65,NAN,476093,6923863.8
70100.2,120912.1,-4180.7,8756,13/09/2005,2.231,19,20.7,31.5,-0.2,157,9,65,NAN,476100.2,6923912.1
70408.9,120792,-4154.4,8757,13/09/2005,2.233,30.5,32.7,49.3,-0.1,157,9,65,NAN,476408.9,6923792
70433.1,120742.8,-4189.4,8758,13/09/2005,2.24,20.1,21.6,32.1,0.4,157,9,65,NAN,476433.1,6923742.8
70386.4,120792.2,-4077.7,8760,13/09/2005,2.254,18,25.7,36.6,0.3,157,9,65,NAN,476386.4,6923792.2
70377.1,120841.7,-4169.3,8762,13/09/2005,2.271,14.1,15.1,22.7,-0.1,157,9,65,NAN,476377.1,6923841.7
70162.9,120943.1,-4159.6,8765,13/09/2005,2.285,13.3,15,22.6,-0.6,157,9,65,NAN,476162.9,6923943.1
70402.3,120781.9,-4132.4,8770,13/09/2005,2.322,31.8,39.4,63.9,-0.6,157,9,65,NAN,476402.3,6923781.9
70271.6,120948.3,-4172.8,8773,13/09/2005,2.342,20,21.5,32.6,0.5,157,9,65,NAN,476271.6,6923948.3
70432.5,120789.3,-4174.1,8777,13/09/2005,2.365,15.5,16.6,24.8,1.1,157,9,65,NAN,476432.5,6923789.3
70464.2,120725.8,-4169.3,8779,13/09/2005,2.371,19.2,20.5,30.5,0.8,157,9,65,NAN,476464.2,6923725.8
70455.5,120759.4,-4121.5,8783,13/09/2005,2.417,17,18.1,27.3,0.3,157,9,65,NAN,476455.5,6923759.4
70336.8,120775.6,-4174,8786,13/09/2005,2.438,18.8,20.2,30.3,0.2,157,9,65,NAN,476336.8,6923775.6
70430.1,120798.9,-4157.9,8787,13/09/2005,2.461,17.9,19.1,28.7,0.5,157,9,65,NAN,476430.1,6923798.9
70432.2,120723.7,-3982.8,8789,13/09/2005,2.468,45.9,51.7,67.2,-0.1,157,9,65,NAN,476432.2,6923723.7
69508.9,120088.1,-4330.1,8795,13/09/2005,2.527,36.5,44.6,57.1,-0.5,157,9,65,NAN,475508.9,6923088.1
70144.6,121034.6,-4128.7,8796,13/09/2005,2.531,20.7,21,34.3,-0.3,157,9,65,NAN,476144.6,6924034.6
70451.8,120804.3,-4153.3,8798,13/09/2005,2.541,25.6,28.9,42,-0.5,157,9,65,NAN,476451.8,6923804.3
70305.4,120896,-4191.4,8799,13/09/2005,2.544,18.6,21,29.5,-0.3,157,9,65,NAN,476305.4,6923896
70370.5,121623.7,-4212,8800,13/09/2005,2.551,33.3,31.4,48.1,1.1,157,9,65,NAN,476370.5,6924623.7
69482.1,120074.9,-4322.5,8802,13/09/2005,2.559,39.4,48.5,61.3,0.1,157,9,65,NAN,475482.1,6923074.9
70462.6,120755.5,-4174,8803,13/09/2005,2.562,24.1,22.3,33.2,0.5,157,9,65,NAN,476462.6,6923755.5
70222.1,121000.1,-4237.6,8811,13/09/2005,2.602,52.4,65,76,0.1,157,9,65,NAN,476222.1,6924000.1
70151.1,121034.8,-4188.3,8813,13/09/2005,2.612,29.6,33.3,50.3,-0.4,157,9,65,NAN,476151.1,6924034.8
70070.6,121572.6,-4070.4,8814,13/09/2005,2.624,41.2,43.4,77.3,-0.4,157,9,65,NAN,476070.6,6924572.6
70127.3,121044.3,-4173.5,8815,13/09/2005,2.633,31.6,35.6,53.9,0.2,157,9,65,NAN,476127.3,6924044.3
70427.7,120741.4,-4155.5,8818,13/09/2005,2.651,15.4,15.2,24.4,-0.5,157,9,65,NAN,476427.7,6923741.4
70073.4,121002.9,-4199,8819,13/09/2005,2.658,17.4,18.9,28.8,0.2,157,9,65,NAN,476073.4,6924002.9
70236.6,121042.3,-4180.3,8822,13/09/2005,2.676,27.4,30.7,46.3,-0.1,157,9,65,NAN,476236.6,6924042.3
69792.4,119576.2,-4216.7,8824,13/09/2005,2.686,39.7,47.9,62.8,-0.4,157,9,65,NAN,475792.4,6922576.2
70385.8,120853.8,-4183.8,8826,13/09/2005,2.702,21.4,22.9,34.4,0.5,157,9,65,NAN,476385.8,6923853.8
70342.8,120842.3,-4192.3,8827,13/09/2005,2.709,14.7,16.8,27.1,-0.3,157,9,65,NAN,476342.8,6923842.3
70360.6,120839.5,-4172.2,8829,13/09/2005,2.724,34.4,36.9,55.5,-0.2,157,9,65,NAN,476360.6,6923839.5
70218,121030.1,-4150.2,8830,13/09/2005,2.733,22.6,23.6,38.2,-0.6,157,9,65,NAN,476218,6924030.1
70312.2,120849.5,-4196.7,8835,13/09/2005,2.752,28,30.2,45.3,1.3,157,9,65,NAN,476312.2,6923849.5
70352,120874.1,-4184.3,8836,13/09/2005,2.761,33.4,37.9,61.5,-0.2,157,9,65,NAN,476352,6923874.1
70473.9,121029.5,-4133.6,8837,13/09/2005,2.787,25.6,27.1,41.5,0.2,157,9,65,NAN,476473.9,6924029.5
70447.9,121039.3,-4127.4,8840,13/09/2005,2.858,26.9,28.4,43.6,0,157,9,65,NAN,476447.9,6924039.3
70473.6,121065.1,-4085.7,8841,13/09/2005,2.864,29.1,31.9,49.1,-0.3,157,9,65,NAN,476473.6,6924065.1
70348.3,120833.5,-4172.7,8843,13/09/2005,2.891,22.5,24.2,36.5,-0.2,157,9,65,NAN,476348.3,6923833.5
70189.8,120870.7,-4178.1,8845,13/09/2005,2.929,14.2,14.8,24,-0.4,157,9,65,NAN,476189.8,6923870.7
70432.9,120711.6,-4161.9,8847,13/09/2005,2.942,29.3,29.1,46.5,-0.5,157,9,65,NAN,476432.9,6923711.6
70216.7,121048.1,-4135.8,8848,13/09/2005,2.959,26.3,27.2,44.9,-0.4,157,9,65,NAN,476216.7,6924048.1
70389.7,120725.6,-4169.5,8849,13/09/2005,2.966,22.5,24.2,36.1,0.7,157,9,65,NAN,476389.7,6923725.6
70416.9,120697.9,-4141.2,8852,13/09/2005,2.981,24.4,23.3,30.7,-0.3,157,9,65,NAN,476416.9,6923697.9
70404.6,120665,-4152.1,8853,13/09/2005,2.985,25.6,24.4,32.1,-0.2,157,9,65,NAN,476404.6,6923665
70376.8,120789.2,-4180.7,8854,13/09/2005,3.026,17.3,18.6,27.8,0,157,9,65,NAN,476376.8,6923789.2
70082,121730,-4253.3,8855,13/09/2005,3.059,52.1,56.8,87.6,0,157,9,65,NAN,476082,6924730
70399,120695.5,-4162.3,8856,13/09/2005,3.077,27.2,29.2,43.6,0.2,157,9,65,NAN,476399,6923695.5
70198.8,120866.8,-4155.4,8857,13/09/2005,3.087,17,17.2,28,-0.1,157,9,65,NAN,476198.8,6923866.8
70190.2,120877.3,-4185.6,8858,13/09/2005,3.089,13.7,14.9,22.5,0,157,9,65,NAN,476190.2,6923877.3
70233.8,121091.3,-4152.4,8859,13/09/2005,3.125,21.3,22.9,35.3,0.1,157,9,65,NAN,476233.8,6924091.3
70223.6,121073.2,-4169.3,8860,13/09/2005,3.13,19.3,18,27.5,0.5,157,9,65,NAN,476223.6,6924073.2
70278.6,120901.7,-4165,8861,13/09/2005,3.136,14.2,15.2,25,-0.3,157,9,65,NAN,476278.6,6923901.7
70228.7,121095.9,-4150.9,8865,13/09/2005,3.149,24.7,27.6,42.1,0.1,157,9,65,NAN,476228.7,6924095.9
70181.4,121025.9,-4151.5,8867,13/09/2005,3.159,30.5,32.9,50.6,0.5,157,9,65,NAN,476181.4,6924025.9
70183.7,121092.8,-4171.6,8868,13/09/2005,3.163,22.3,25,37.9,0.4,157,9,65,NAN,476183.7,6924092.8
70229.8,121017.6,-4178.9,8869,13/09/2005,3.17,25,30.6,44.6,0.2,157,9,65,NAN,476229.8,6924017.6
70220.2,121025.4,-4127.4,8870,13/09/2005,3.174,22.1,21.1,28.5,0.3,157,9,65,NAN,476220.2,6924025.4
70189,121104.1,-4157.3,8871,13/09/2005,3.186,30.7,34.3,52.3,0,157,9,65,NAN,476189,6924104.1
70221.1,120844.7,-4190,8872,13/09/2005,3.191,16.2,17.6,26.6,-0.2,157,9,65,NAN,476221.1,6923844.7
70179.4,121101.9,-4150.7,8874,13/09/2005,3.217,32.1,36,54.8,0,157,9,65,NAN,476179.4,6924101.9
70405.1,121030.6,-4132,8877,13/09/2005,3.229,20.2,18.7,28.6,0.2,157,9,65,NAN,476405.1,6924030.6
70299.7,121074.5,-4203.6,8878,13/09/2005,3.265,24,26.8,40.2,-0.3,157,9,65,NAN,476299.7,6924074.5
70383.7,120795.2,-4190.8,8879,13/09/2005,3.271,13.8,14.8,22.2,1,157,9,65,NAN,476383.7,6923795.2
70092.6,120920.9,-4175.9,8882,13/09/2005,3.291,18.4,20.1,30.6,1.5,157,9,65,NAN,476092.6,6923920.9
70261.2,121071.4,-4122,8886,13/09/2005,3.328,22.7,23.3,38.6,-0.4,157,9,65,NAN,476261.2,6924071.4
70281.9,121073.2,-4155.9,8887,13/09/2005,3.329,17.3,18.5,28.4,0.2,157,9,65,NAN,476281.9,6924073.2
70106.6,120986.4,-4175.1,8888,13/09/2005,3.344,19.5,22.1,33.5,-0.1,157,9,65,NAN,476106.6,6923986.4
70259.9,121067.1,-4193.6,8889,13/09/2005,3.345,30.2,27.6,49,0,157,9,65,NAN,476259.9,6924067.1
70209.6,121090.3,-4155.7,8890,13/09/2005,3.347,30.2,33.8,51.5,0.3,157,9,65,NAN,476209.6,6924090.3
70359.3,120956.1,-4205.9,8892,13/09/2005,3.352,63.5,75.4,100.7,2.9,157,9,65,NAN,476359.3,6923956.1
70026.4,121029.1,-4216.2,8899,13/09/2005,3.369,27.3,29.4,41.1,0.9,157,9,65,NAN,476026.4,6924029.1
70080.7,121045.1,-4202.4,8901,13/09/2005,3.374,40,32.5,47,0.4,157,9,65,NAN,476080.7,6924045.1
70196.8,121071.6,-4188.4,8903,13/09/2005,3.379,34.2,32,48.7,0.1,157,9,65,NAN,476196.8,6924071.6
70093.6,121043.2,-4167,8906,13/09/2005,3.384,24.2,26.3,40.3,0.5,157,9,65,NAN,476093.6,6924043.2
70101.7,121133.6,-4183.7,8907,13/09/2005,3.389,31,34.9,53.1,-0.1,157,9,65,NAN,476101.7,6924133.6
70044.2,120993.2,-4194.7,8908,13/09/2005,3.393,18.4,20.9,31.4,0.2,157,9,65,NAN,476044.2,6923993.2
70152.3,121294.9,-4189.1,8909,13/09/2005,3.396,24.5,26.4,40.8,0.6,157,9,65,NAN,476152.3,6924294.9
69975.7,121044.6,-4200.9,8911,13/09/2005,3.4,21.9,24.9,37.6,0.7,157,9,65,NAN,475975.7,6924044.6
69964.5,120949.7,-4130.4,8912,13/09/2005,3.401,33.1,36.2,55.8,1.3,157,9,65,NAN,475964.5,6923949.7
70047.9,121006.6,-4209.8,8915,13/09/2005,3.414,22.3,25.3,38,-0.2,157,9,65,NAN,476047.9,6924006.6
69954.8,120997.5,-4221.8,8917,13/09/2005,3.419,39.5,42.8,59.8,0.8,157,9,65,NAN,475954.8,6923997.5
69951.7,121011.5,-4175.4,8919,13/09/2005,3.424,25.5,29.1,44,0.1,157,9,65,NAN,475951.7,6924011.5
70045.1,121169,-4188.8,8923,13/09/2005,3.442,30.5,35.2,53,-0.3,157,9,65,NAN,476045.1,6924169
69935.3,121038.7,-4212.3,8924,13/09/2005,3.444,30.4,33.3,50.9,1.6,157,9,65,NAN,475935.3,6924038.7
70302.6,120786.1,-4164.3,8925,13/09/2005,3.448,28.5,22.1,29.2,1.1,157,9,65,NAN,476302.6,6923786.1
69919.8,121021.4,-4173.3,8927,13/09/2005,3.456,30.2,31.2,47.4,1.8,157,9,65,NAN,475919.8,6924021.4
70197.8,120812.3,-4172.1,8930,13/09/2005,3.464,33,31.8,42.5,0.8,157,9,65,NAN,476197.8,6923812.3
70150.7,120769.4,-4219.4,8934,13/09/2005,3.476,45.3,49.5,74.1,-0.2,157,9,65,NAN,476150.7,6923769.4
70085.8,121019.3,-4179.9,8935,13/09/2005,3.477,21.8,23.7,36.3,0.8,157,9,65,NAN,476085.8,6924019.3
70060,121028.5,-4167.5,8936,13/09/2005,3.478,18.3,18.1,27,0.9,157,9,65,NAN,476060,6924028.5
70040.3,120930.8,-4108.1,8937,13/09/2005,3.48,23.9,26,40.2,1.4,157,9,65,NAN,476040.3,6923930.8
70033.4,120987.4,-4191.9,8938,13/09/2005,3.482,34.8,27.2,36.2,1.5,157,9,65,NAN,476033.4,6923987.4
69976.8,120954.4,-4188.2,8939,13/09/2005,3.49,17.9,19.6,29.9,0.2,157,9,65,NAN,475976.8,6923954.4
70280.7,120757.4,-4177.7,8941,13/09/2005,3.494,15.5,16.8,25.1,0.9,157,9,65,NAN,476280.7,6923757.4
70250.9,120799.4,-4202.7,8943,13/09/2005,3.5,24.4,24.6,39.4,-0.1,157,9,65,NAN,476250.9,6923799.4
70013.6,121009.9,-4175.5,8944,13/09/2005,3.502,20.6,21,31.8,2.1,157,9,65,NAN,476013.6,6924009.9
70322.8,120787,-4185.1,8951,13/09/2005,3.527,21.4,23.1,34.7,-0.2,157,9,65,NAN,476322.8,6923787
70042.6,121009,-4203.2,8952,13/09/2005,3.531,22.9,26,39.1,-0.3,157,9,65,NAN,476042.6,6924009
70028.1,120986.4,-4200.8,8954,13/09/2005,3.54,25.7,25.1,40.3,-0.4,157,9,65,NAN,476028.1,6923986.4
70368.5,120768.5,-4185.3,8957,13/09/2005,3.555,17.6,18.9,28.2,0.3,157,9,65,NAN,476368.5,6923768.5
70256.4,120809.1,-4181.3,8959,13/09/2005,3.564,13.9,15,22.5,0.4,157,9,65,NAN,476256.4,6923809.1
69945.1,121011.3,-4233.9,8960,13/09/2005,3.567,36,33.2,53.9,-0.1,157,9,65,NAN,475945.1,6924011.3
